date,state,vaccine_alloc_1_pfizer,vaccine_alloc_2_pfizer,vaccine_alloc_1_janssen,vaccine_alloc_1_moderna,vaccine_alloc_2_moderna,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
2020-12-07,Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40711.0,39160.0,1551.0,799.0,1.0,793.0,698.0,95.0,0.0,0.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172042.0,103268.5,18383.0,1118.0,114.0,2713.0,1339.0,98.5,53.0,5.0,12/08/2020 02:59:49 PM,Not agree,Not agree
2020-12-07,Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202592.0,167377.0,35215.0,1960.0,276.0,2082.0,1980.0,102.0,10.0,0.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796264.0,796264.0,0.0,8691.0,0.0,14216.0,13343.0,873.0,100.0,12.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205999.0,171497.0,34502.0,0.0,0.0,1752.0,1680.0,72.0,0.0,0.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387278.0,190849.0,34060.333333333336,5661.0,0.0,6284.0,5986.0,298.0,42.0,0.0,12/08/2020 02:59:49 PM,Not agree,Agree
2020-12-07,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170587.0,210201.0,33618.666666666664,2448.0,0.0,2319.0,4930.5,341.5,4.0,0.0,12/08/2020 02:59:49 PM,0,0
2020-12-07,Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262730.0,229553.0,33177.0,3860.0,733.0,4260.0,3875.0,385.0,52.0,6.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83817.0,83817.0,0.0,475.0,0.0,1064.0,4514.0,418.5,42.0,0.0,12/08/2020 02:59:49 PM,Agree,Not agree
2020-12-07,Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350192.0,173589.6666666667,4236.0,3803.0,771.0,4194.0,5153.0,452.0,0.0,0.0,12/08/2020 09:59:00 AM,Not agree,Not agree
2020-12-07,Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141127.0,263362.3333333334,8472.0,1293.0,0.0,1236.0,5792.0,485.5,31.0,0.0,12/08/2020 02:59:49 PM,Not agree,Not agree
2020-12-07,Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365843.0,353135.0,12708.0,1567.0,118.0,6950.0,6431.0,519.0,0.0,0.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436400.0,404386.0,32014.0,9824.0,474.0,10422.0,9947.0,475.0,101.0,8.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85788.0,84068.0,1720.0,1292.0,0.0,1045.0,1030.0,15.0,12.0,0.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399362.0,373684.0,25678.0,4372.0,226.0,5560.0,5364.0,196.0,17.0,0.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36196.0,373654.6,27581.0,476.0,0.0,145.0,5200.0,249.8,3.0,0.0,12/08/2020 02:59:49 PM,0,0
2020-12-07,California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366435.0,373625.2,29484.0,24735.0,0.0,19935.0,5036.0,303.6,59.0,0.0,12/08/2020 02:59:49 PM,Not agree,Not agree
2020-12-07,Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5080.0,373595.8,31387.0,65.0,5.0,81.0,4872.0,357.4,2.0,0.0,12/08/2020 02:59:49 PM,Not agree,Not agree
2020-12-07,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384804.0,373566.4,33290.0,9491.0,600.0,22627.0,4708.0,411.2,33.0,0.0,02/19/2021 01:40:11 PM,Not agree,Not agree
2020-12-07,Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408730.0,373537.0,35193.0,8136.0,932.0,5009.0,4544.0,465.0,66.0,13.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259918.0,250022.0,9896.0,2463.0,0.0,11001.0,10793.0,208.0,30.0,0.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65818.0,159306.5,4948.0,3681.0,0.0,1448.0,5767.5,104.0,35.0,0.0,12/08/2020 02:59:49 PM,Not agree,0
2020-12-07,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68591.0,68591.0,0.0,716.0,0.0,742.0,742.0,0.0,6.0,0.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25816.0,50393.5,2394.5,1045.0,280.0,566.0,511.0,0.0,2.0,0.0,12/08/2020 02:59:49 PM,Not agree,Not agree
2020-12-07,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36985.0,32196.0,4789.0,668.0,33.0,280.0,280.0,0.0,23.0,0.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506690.0,448683.0,58007.0,5285.0,424.0,9851.0,9007.0,844.0,45.0,9.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,Puerto Rico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58316.0,56242.0,2074.0,694.0,132.0,1205.0,969.0,236.0,3.0,0.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245285.0,91826.5,5253.5,963.0,276.0,2718.0,2590.5,624.0,35.0,0.0,12/08/2020 02:59:49 PM,Not agree,Not agree
2020-12-07,Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135844.0,127411.0,8433.0,8129.0,302.0,5224.0,4212.0,1012.0,78.0,9.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,Kansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174025.0,149082.0,24943.0,5730.0,933.0,1856.0,2224.5,507.0,70.0,21.0,12/08/2020 02:59:49 PM,Agree,0
2020-12-07,Maine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14051.0,12335.0,1716.0,277.0,39.0,239.0,237.0,2.0,12.0,0.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,Louisiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252136.0,146334.0,10829.666666666666,1013.0,3.0,6607.0,6331.0,276.0,23.0,1.0,12/08/2020 02:59:49 PM,Not agree,Agree
2020-12-07,Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18344.0,280333.0,19943.333333333332,78.0,0.0,260.0,5034.5,255.5,0.0,0.0,12/08/2020 02:59:49 PM,Not agree,Not agree
2020-12-07,Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443389.0,414332.0,29057.0,2322.0,167.0,3973.0,3738.0,235.0,21.0,2.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,Alabama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272229.0,225789.0,46440.0,2352.0,478.0,3892.0,3465.0,427.0,3.0,0.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184404.0,303523.6666666667,39394.666666666664,6957.0,0.0,2941.0,4491.333333333333,444.0,16.0,0.0,12/08/2020 02:59:49 PM,0,0
2020-12-07,District of Columbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23319.0,381258.3333333334,32349.333333333336,183.0,0.0,701.0,5517.666666666666,461.0,4.0,0.0,12/08/2020 02:59:49 PM,0,0
2020-12-07,Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484297.0,458993.0,25304.0,9273.0,247.0,7022.0,6544.0,478.0,63.0,7.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111893.0,93956.0,17937.0,1383.0,441.0,1055.0,965.0,90.0,20.0,1.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,South Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239724.0,221544.0,18180.0,2272.0,135.0,4714.0,1912.5,107.75,20.0,4.0,03/17/2021 01:36:55 PM,Agree,Not agree
2020-12-07,Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426444.0,394455.0,31989.0,6330.0,311.0,11373.0,2860.0,125.5,42.0,30.0,12/08/2020 02:59:49 PM,Agree,Not agree
2020-12-07,Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048264.0,336586.1666666667,28138.5,7537.0,1851.0,19282.0,3807.5,143.25,105.0,6.0,12/08/2020 02:59:49 PM,Not agree,Not agree
2020-12-07,Maryland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219961.0,278717.3333333333,24288.0,2632.0,0.0,4916.0,4755.0,161.0,51.0,1.0,12/08/2020 02:59:49 PM,0,Agree
2020-12-07,South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86500.0,220848.5,20437.5,509.0,50.0,1110.0,928.0,182.0,0.0,0.0,12/08/2020 02:59:49 PM,0,Agree
2020-12-07,New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109947.0,162979.66666666666,16587.0,1859.0,0.0,1756.0,2420.5,166.5,7.0,0.0,12/08/2020 02:59:49 PM,0,Not agree
2020-12-07,Minnesota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356152.0,105110.83333333331,12736.5,5290.0,159.0,4064.0,3913.0,151.0,21.0,0.0,12/08/2020 02:59:49 PM,0,Agree
2020-12-07,West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56128.0,47242.0,8886.0,1131.0,215.0,841.0,2422.0,84.5,3.0,-3.0,12/08/2020 02:59:49 PM,Agree,Not agree
2020-12-07,Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217638.0,217638.0,0.0,2231.0,0.0,949.0,931.0,18.0,10.0,0.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167926.0,128635.0,39291.0,1732.0,1013.0,4017.0,3442.0,575.0,56.0,17.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264618.0,253489.0,11129.0,4037.0,60.0,3358.0,2841.0,517.0,2.0,0.0,12/08/2020 02:59:49 PM,Agree,Agree
2020-12-07,New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407202.0,236730.0,5564.5,4420.0,857.0,17336.0,15500.0,1836.0,15.0,0.0,02/19/2021 01:38:31 PM,Not agree,Agree
2020-12-08,Utah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219971.0,219971.0,0.0,2333.0,0.0,972.0,955.0,17.0,23.0,-1.0,12/09/2020 02:45:40 PM,Agree,Agree
2020-12-08,Rhode Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67067.0,345346.0,19648.5,1249.0,0.0,1470.0,3778.0,259.5,22.0,0.0,12/09/2020 02:45:40 PM,Not agree,0
2020-12-08,Ohio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510018.0,470721.0,39297.0,25721.0,13993.0,7103.0,6601.0,502.0,81.0,24.0,12/09/2020 02:45:40 PM,Agree,Agree
2020-12-08,Wyoming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37475.0,32555.0,4920.0,490.0,131.0,280.0,280.0,0.0,0.0,0.0,12/09/2020 02:45:40 PM,Agree,Agree
2020-12-08,Mississippi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171584.0,130509.0,41075.0,3658.0,1784.0,4042.0,3454.0,588.0,25.0,13.0,12/09/2020 02:45:40 PM,Agree,Agree
2020-12-08,Pennsylvania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436614.0,403298.0,33316.0,10170.0,1327.0,11542.0,4117.75,516.25,169.0,67.0,12/09/2020 02:45:40 PM,Agree,Not agree
2020-12-08,California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389707.0,365885.75,27461.0,23272.0,0.0,20047.0,4781.5,444.5,112.0,0.0,12/09/2020 02:45:40 PM,Not agree,Not agree
2020-12-08,Alaska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36758.0,328473.5,21606.0,562.0,0.0,145.0,5445.25,372.75,0.0,0.0,12/09/2020 02:45:40 PM,0,0
2020-12-08,Indiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392663.0,291061.25,15751.0,5385.0,0.0,6410.0,6109.0,301.0,126.0,3.0,12/09/2020 02:45:40 PM,Not agree,Agree
2020-12-08,Massachusetts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263545.0,253649.0,9896.0,3627.0,0.0,11041.0,10833.0,208.0,40.0,0.0,12/09/2020 02:45:40 PM,Agree,Agree
2020-12-08,District of Columbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23589.0,211609.0,22997.5,270.0,0.0,701.0,6416.0,155.5,0.0,0.0,12/09/2020 02:45:40 PM,0,0
2020-12-08,Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205668.0,169569.0,36099.0,3076.0,884.0,2102.0,1999.0,103.0,20.0,1.0,12/09/2020 02:45:40 PM,Agree,Agree
2020-12-08,Oklahoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205999.0,171497.0,34502.0,0.0,0.0,1752.0,1680.0,72.0,0.0,0.0,12/09/2020 02:45:40 PM,Agree,Agree
2020-12-08,South Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87038.0,236044.0,27341.0,538.0,33.0,1111.0,929.0,182.0,1.0,0.0,12/09/2020 02:45:40 PM,0,Agree
2020-12-08,Hawaii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18397.0,300591.0,20180.0,53.0,0.0,260.0,3689.0,353.0,0.0,0.0,12/09/2020 02:45:40 PM,Not agree,Not agree
2020-12-08,Arizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378157.0,365138.0,13019.0,12314.0,311.0,6973.0,6449.0,524.0,23.0,5.0,12/09/2020 02:45:40 PM,Agree,Agree
2020-12-08,New Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26623.0,376427.25,17959.5,807.0,279.0,566.0,7371.25,514.75,0.0,0.0,12/09/2020 02:45:40 PM,Not agree,Not agree
2020-12-08,Iowa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246811.0,387716.5,22900.0,1526.0,709.0,2919.0,8293.5,505.5,201.0,2919.0,12/09/2020 02:45:40 PM,Not agree,Not agree
2020-12-08,Arkansas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174325.0,399005.75,27840.5,2283.0,846.0,2752.0,9215.75,496.25,39.0,3.0,12/09/2020 02:45:40 PM,Not agree,Not agree
2020-12-08,Michigan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443076.0,410295.0,32781.0,6676.0,767.0,10625.0,10138.0,487.0,203.0,12.0,12/09/2020 02:45:40 PM,Agree,Agree
2020-12-08,North Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86150.0,84228.0,1922.0,2333.0,1922.0,1080.0,7707.0,500.3333333333333,16.0,0.0,12/09/2020 02:45:40 PM,Agree,Not agree
2020-12-08,Missouri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353789.0,170755.0,6614.5,3597.0,759.0,4355.0,5276.0,513.6666666666666,161.0,0.0,12/09/2020 09:45:00 AM,Not agree,Not agree
2020-12-08,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268589.0,257282.0,11307.0,3971.0,178.0,3372.0,2845.0,527.0,14.0,10.0,12/09/2020 02:45:40 PM,Agree,Agree
2020-12-08,Montana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69346.0,69346.0,0.0,755.0,0.0,763.0,763.0,0.0,21.0,0.0,12/09/2020 02:45:40 PM,Agree,Agree
2020-12-08,West Virginia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57060.0,47976.0,9084.0,932.0,198.0,870.0,8176.5,918.0,29.0,6.0,12/09/2020 02:45:40 PM,Agree,Not agree
2020-12-08,New Jersey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413368.0,213316.0,22588.5,6166.0,690.0,17426.0,15590.0,1836.0,90.0,0.0,02/19/2021 01:38:31 PM,Not agree,Agree
2020-12-08,Tennessee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414749.0,378656.0,36093.0,6019.0,900.0,5109.0,4636.0,473.0,100.0,8.0,12/09/2020 02:45:40 PM,Agree,Agree
2020-12-08,Nevada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173281.0,295647.0,26938.333333333336,2694.0,0.0,2359.0,4500.0,653.3333333333334,40.0,0.0,12/09/2020 02:45:40 PM,0,0
2020-12-08,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187327.0,212638.0,17783.666666666668,2923.0,0.0,2967.0,4364.0,833.6666666666667,26.0,0.0,12/09/2020 02:45:40 PM,0,0
2020-12-08,Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138258.0,129629.0,8629.0,2414.0,196.0,5242.0,4228.0,1014.0,18.0,2.0,12/09/2020 02:45:40 PM,Agree,Agree
2020-12-08,Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512267.0,452369.0,59898.0,5577.0,1891.0,9873.0,9027.0,846.0,22.0,2.0,12/09/2020 02:45:40 PM,Agree,Agree
2020-12-08,Illinois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804174.0,804174.0,0.0,7910.0,0.0,14384.0,13487.0,897.0,168.0,24.0,12/09/2020 02:45:40 PM,Agree,Agree
2020-12-08,Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448009.0,418446.0,29563.0,4620.0,506.0,4054.0,3806.0,248.0,81.0,13.0,12/09/2020 02:45:40 PM,Agree,Agree
2020-12-08,Idaho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113905.0,95543.0,18362.0,2012.0,425.0,1074.0,982.0,92.0,19.0,2.0,12/09/2020 02:45:40 PM,Agree,Agree
2020-12-08,Oregon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87082.0,85362.0,1720.0,1294.0,0.0,1080.0,1065.0,15.0,35.0,0.0,12/09/2020 02:45:40 PM,Agree,Agree
2020-12-08,North Carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404032.0,377926.0,26106.0,4670.0,428.0,5605.0,5401.0,204.0,45.0,8.0,12/09/2020 02:45:40 PM,Agree,Agree
2020-12-08,New Mexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109947.0,332157.2,25873.4,0.0,0.0,1756.0,4541.5,170.33333333333334,0.0,0.0,12/09/2020 02:45:40 PM,0,Not agree
2020-12-08,Nebraska,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142603.0,286388.4,25640.8,1476.0,0.0,1277.0,3682.0,136.66666666666669,41.0,0.0,12/09/2020 02:45:40 PM,Not agree,Not agree
2020-12-08,Vermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5180.0,240619.59999999998,25408.2,100.0,2.0,85.0,2822.5,103.0,4.0,0.0,12/09/2020 02:45:40 PM,Not agree,Not agree
